Data,,,Translation,,Code,Formatting
1633711778,90,4,Ped Detector On  (Ped Det #4),,,
1633711778,89,4,Ped Detector Off  (Ped Det #4),,,
1633711778,90,4,Ped Detector On  (Ped Det #4),,,
1633711778,89,4,Ped Detector Off  (Ped Det #4),,,
1633711779,82,9,Detector On  (Veh Det #9),,,
1633711779,81,2,Detector Off  (Veh Det #2),,,
1633711779,82,2,Detector On  (Veh Det #2),,,
1633711780,81,9,Detector Off  (Veh Det #9),,,
1633711780,82,11,Detector On  (Veh Det #11),,,
1633711781,81,11,Detector Off  (Veh Det #11),,,
1633711782,82,11,Detector On  (Veh Det #11),,,
1633711782,82,10,Detector On  (Veh Det #10),,,
1633711782,81,10,Detector Off  (Veh Det #10),,,
1633711782,81,11,Detector Off  (Veh Det #11),,,
1633711783,82,9,Detector On  (Veh Det #9),,,
1633711783,82,12,Detector On  (Veh Det #12),,,
1633711784,81,9,Detector Off  (Veh Det #9),,,
1633711784,81,12,Detector Off  (Veh Det #12),,,
1633711785,82,12,Detector On  (Veh Det #12),,,
1633711785,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633711785,7,2,Phase Green Term  (Phase 2),,,
1633711785,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633711785,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633711785,47,2,Phase Omit Off  (Phase 2),,,
1633711785,47,4,Phase Omit Off  (Phase 4),,,
1633711785,49,4,Ped Omit Off  (Ped 4),,,
1633711785,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633711785,82,10,Detector On  (Veh Det #10),,,
1633711785,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633711785,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633711785,2,2,Phase Check  (Phase 2),,,
1633711785,47,1,Phase Omit Off  (Phase 1),,,
1633711785,49,1,Ped Omit Off  (Ped 1),,,
1633711786,81,12,Detector Off  (Veh Det #12),,,
1633711786,81,10,Detector Off  (Veh Det #10),,,
1633711786,82,10,Detector On  (Veh Det #10),,,
1633711787,82,11,Detector On  (Veh Det #11),,,
1633711787,82,9,Detector On  (Veh Det #9),,,
1633711787,81,10,Detector Off  (Veh Det #10),,,
1633711787,81,11,Detector Off  (Veh Det #11),,,
1633711789,9,2,Phase End Yellow Cl  (Phase 2),,,
1633711789,10,2,Phase Begin Red Cl  (Phase 2),,,
1633711789,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633711789,82,10,Detector On  (Veh Det #10),,,
1633711790,12,2,Phase Inactive  (Phase 2),,,
1633711790,11,2,Phase End Red Cl  (Phase 2),,,
1633711790,0,4,Phase On  (Phase 4),,,
1633711790,1,4,Phase Begin Green  (Phase 4),,,
1633711790,21,4,Ped Begin Walk  (Ped 4),,,
1633711790,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633711790,31,1,Barrier Term  (Preceding Phase 1),,,
1633711790,48,4,Ped Omit On  (Ped 4),,,
1633711790,41,2,Phase Hold Active  (Phase 2),,,
1633711790,81,9,Detector Off  (Veh Det #9),,,
1633711790,81,10,Detector Off  (Veh Det #10),,,
1633711791,82,9,Detector On  (Veh Det #9),,,
1633711791,81,9,Detector Off  (Veh Det #9),,,
1633711794,82,9,Detector On  (Veh Det #9),,,
1633711795,81,15,Detector Off  (Veh Det #15),,,
1633711795,81,9,Detector Off  (Veh Det #9),,,
1633711795,82,15,Detector On  (Veh Det #15),,,
1633711795,81,15,Detector Off  (Veh Det #15),,,
1633711796,82,14,Detector On  (Veh Det #14),,,
1633711796,3,4,Phase Min Complete  (Phase 4),,,
1633711796,82,15,Detector On  (Veh Det #15),,,
1633711797,81,14,Detector Off  (Veh Det #14),,,
1633711797,22,4,Ped Begin Clearance  (Ped 4),,,
1633711797,82,14,Detector On  (Veh Det #14),,,
1633711798,81,14,Detector Off  (Veh Det #14),,,
1633711799,81,15,Detector Off  (Veh Det #15),,,
1633711800,82,14,Detector On  (Veh Det #14),,,
1633711802,81,14,Detector Off  (Veh Det #14),,,
1633711803,82,14,Detector On  (Veh Det #14),,,
1633711805,81,14,Detector Off  (Veh Det #14),,,
1633711807,82,14,Detector On  (Veh Det #14),,,
1633711807,82,13,Detector On  (Veh Det #13),,,
1633711807,81,14,Detector Off  (Veh Det #14),,,
1633711808,81,13,Detector Off  (Veh Det #13),,,
1633711808,82,13,Detector On  (Veh Det #13),,,
1633711808,82,14,Detector On  (Veh Det #14),,,
1633711808,81,13,Detector Off  (Veh Det #13),,,
1633711809,81,14,Detector Off  (Veh Det #14),,,
1633711809,46,4,Phase Omit On  (Phase 4),,,
1633711809,82,14,Detector On  (Veh Det #14),,,
1633711811,81,14,Detector Off  (Veh Det #14),,,
1633711812,82,14,Detector On  (Veh Det #14),,,
1633711813,81,14,Detector Off  (Veh Det #14),,,
1633711813,82,13,Detector On  (Veh Det #13),,,
1633711813,82,15,Detector On  (Veh Det #15),,,
1633711813,82,14,Detector On  (Veh Det #14),,,
1633711814,81,14,Detector Off  (Veh Det #14),,,
1633711814,81,15,Detector Off  (Veh Det #15),,,
1633711815,82,14,Detector On  (Veh Det #14),,,
1633711817,81,13,Detector Off  (Veh Det #13),,,
1633711817,82,13,Detector On  (Veh Det #13),,,
1633711817,81,14,Detector Off  (Veh Det #14),,,
1633711817,82,14,Detector On  (Veh Det #14),,,
1633711818,81,14,Detector Off  (Veh Det #14),,,
1633711818,82,14,Detector On  (Veh Det #14),,,
1633711818,81,13,Detector Off  (Veh Det #13),,,
1633711818,23,4,Ped Begin Don’t Walk  (Ped 4),,,
1633711818,81,14,Detector Off  (Veh Det #14),,,
1633711820,7,4,Phase Green Term  (Phase 4),,,
1633711820,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633711820,6,4,Phase Force Off  (Phase 4),,,
1633711820,2,4,Phase Check  (Phase 4),,,
1633711821,82,14,Detector On  (Veh Det #14),,,
1633711821,81,14,Detector Off  (Veh Det #14),,,
1633711822,46,1,Phase Omit On  (Phase 1),,,
1633711823,81,4,Detector Off  (Veh Det #4),,,
1633711823,82,13,Detector On  (Veh Det #13),,,
1633711824,81,13,Detector Off  (Veh Det #13),,,
1633711824,9,4,Phase End Yellow Cl  (Phase 4),,,
1633711824,10,4,Phase Begin Red Cl  (Phase 4),,,
1633711824,82,4,Detector On  (Veh Det #4),,,
1633711825,12,4,Phase Inactive  (Phase 4),,,
1633711825,11,4,Phase End Red Cl  (Phase 4),,,
1633711825,0,2,Phase On  (Phase 2),,,
1633711825,1,2,Phase Begin Green  (Phase 2),,,
1633711825,21,2,Ped Begin Walk  (Ped 2),,,
1633711825,1102,2,Bike Call Off  (Phase 2),,,
1633711825,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633711825,31,1,Barrier Term  (Preceding Phase 1),,,
1633711825,1103,2,Bike Call On  (Phase 2),,,
1633711825,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633711832,82,1,Detector On  (Veh Det #1),,,
1633711832,2,1,Phase Check  (Phase 1),,,
1633711832,43,1,Phase Call Registered  (Phase 1),,,
1633711832,81,1,Detector Off  (Veh Det #1),,,
1633711832,44,1,Phase Call Dropped  (Phase 1),,,
1633711833,81,2,Detector Off  (Veh Det #2),,,
1633711833,3,2,Phase Min Complete  (Phase 2),,,
1633711835,82,13,Detector On  (Veh Det #13),,,
1633711836,81,13,Detector Off  (Veh Det #13),,,
1633711836,4,2,Phase Gap Out  (Phase 2),,,
1633711838,82,15,Detector On  (Veh Det #15),,,
1633711838,150,5,Coord Cycle State,,,
1633711838,48,1,Ped Omit On  (Ped 1),,,
1633711838,150,1,Coord Cycle State,,,
1633711839,81,15,Detector Off  (Veh Det #15),,,
1633711843,82,10,Detector On  (Veh Det #10),,,
1633711843,82,2,Detector On  (Veh Det #2),,,
1633711844,81,10,Detector Off  (Veh Det #10),,,
1633711844,90,4,Ped Detector On  (Ped Det #4),,,
1633711844,45,4,Ped Call Registered  (Ped 4),,,
1633711844,89,4,Ped Detector Off  (Ped Det #4),,,
1633711844,90,4,Ped Detector On  (Ped Det #4),,,
1633711844,89,4,Ped Detector Off  (Ped Det #4),,,
1633711845,90,4,Ped Detector On  (Ped Det #4),,,
1633711845,89,4,Ped Detector Off  (Ped Det #4),,,
1633711845,90,4,Ped Detector On  (Ped Det #4),,,
1633711845,81,2,Detector Off  (Veh Det #2),,,
1633711846,89,4,Ped Detector Off  (Ped Det #4),,,
1633711846,82,2,Detector On  (Veh Det #2),,,
1633711846,81,2,Detector Off  (Veh Det #2),,,
1633711848,82,10,Detector On  (Veh Det #10),,,
1633711849,4,2,Phase Gap Out  (Phase 2),,,
1633711849,82,2,Detector On  (Veh Det #2),,,
1633711850,82,15,Detector On  (Veh Det #15),,,
1633711850,81,10,Detector Off  (Veh Det #10),,,
1633711851,82,9,Detector On  (Veh Det #9),,,
1633711851,82,12,Detector On  (Veh Det #12),,,
1633711851,81,12,Detector Off  (Veh Det #12),,,
1633711852,81,9,Detector Off  (Veh Det #9),,,
1633711854,82,11,Detector On  (Veh Det #11),,,
1633711855,81,11,Detector Off  (Veh Det #11),,,
1633711857,81,2,Detector Off  (Veh Det #2),,,
1633711857,82,13,Detector On  (Veh Det #13),,,
1633711858,82,14,Detector On  (Veh Det #14),,,
1633711858,81,14,Detector Off  (Veh Det #14),,,
1633711859,4,2,Phase Gap Out  (Phase 2),,,
1633711860,22,2,Ped Begin Clearance  (Ped 2),,,
1633711860,42,2,Phase Hold Released  (Phase 2),,,
1633711860,46,2,Phase Omit On  (Phase 2),,,
1633711861,82,9,Detector On  (Veh Det #9),,,
1633711862,82,2,Detector On  (Veh Det #2),,,
1633711862,82,11,Detector On  (Veh Det #11),,,
1633711862,81,9,Detector Off  (Veh Det #9),,,
1633711862,82,12,Detector On  (Veh Det #12),,,
1633711862,81,11,Detector Off  (Veh Det #11),,,
1633711863,81,12,Detector Off  (Veh Det #12),,,
1633711863,82,9,Detector On  (Veh Det #9),,,
1633711864,81,9,Detector Off  (Veh Det #9),,,
1633711864,82,10,Detector On  (Veh Det #10),,,
1633711865,82,14,Detector On  (Veh Det #14),,,
1633711865,81,10,Detector Off  (Veh Det #10),,,
1633711866,82,10,Detector On  (Veh Det #10),,,
1633711866,81,10,Detector Off  (Veh Det #10),,,
1633711868,81,14,Detector Off  (Veh Det #14),,,
1633711868,81,2,Detector Off  (Veh Det #2),,,
1633711868,82,2,Detector On  (Veh Det #2),,,
1633711869,81,2,Detector Off  (Veh Det #2),,,
1633711869,82,2,Detector On  (Veh Det #2),,,
1633711869,81,2,Detector Off  (Veh Det #2),,,
1633711870,82,16,Detector On  (Veh Det #16),,,
1633711871,81,16,Detector Off  (Veh Det #16),,,
1633711871,82,1,Detector On  (Veh Det #1),,,
1633711871,2,1,Phase Check  (Phase 1),,,
1633711871,43,1,Phase Call Registered  (Phase 1),,,
1633711872,4,2,Phase Gap Out  (Phase 2),,,
1633711873,82,16,Detector On  (Veh Det #16),,,
1633711873,81,16,Detector Off  (Veh Det #16),,,
1633711875,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633711875,7,2,Phase Green Term  (Phase 2),,,
1633711875,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633711875,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633711875,47,2,Phase Omit Off  (Phase 2),,,
1633711875,47,4,Phase Omit Off  (Phase 4),,,
1633711875,49,4,Ped Omit Off  (Ped 4),,,
1633711875,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633711875,82,2,Detector On  (Veh Det #2),,,
1633711875,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633711875,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633711875,2,2,Phase Check  (Phase 2),,,
1633711875,47,1,Phase Omit Off  (Phase 1),,,
1633711875,49,1,Ped Omit Off  (Ped 1),,,
1633711875,82,16,Detector On  (Veh Det #16),,,
1633711876,81,16,Detector Off  (Veh Det #16),,,
1633711878,82,11,Detector On  (Veh Det #11),,,
1633711878,81,11,Detector Off  (Veh Det #11),,,
1633711879,81,2,Detector Off  (Veh Det #2),,,
1633711879,9,2,Phase End Yellow Cl  (Phase 2),,,
1633711879,10,2,Phase Begin Red Cl  (Phase 2),,,
1633711879,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633711879,82,2,Detector On  (Veh Det #2),,,
1633711880,82,16,Detector On  (Veh Det #16),,,
1633711880,81,16,Detector Off  (Veh Det #16),,,
1633711880,12,2,Phase Inactive  (Phase 2),,,
1633711880,11,2,Phase End Red Cl  (Phase 2),,,
1633711880,0,4,Phase On  (Phase 4),,,
1633711880,1,4,Phase Begin Green  (Phase 4),,,
1633711880,21,4,Ped Begin Walk  (Ped 4),,,
1633711880,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633711880,31,1,Barrier Term  (Preceding Phase 1),,,
1633711880,48,4,Ped Omit On  (Ped 4),,,
1633711880,41,2,Phase Hold Active  (Phase 2),,,
1633711881,82,12,Detector On  (Veh Det #12),,,
1633711882,81,12,Detector Off  (Veh Det #12),,,
1633711883,82,10,Detector On  (Veh Det #10),,,
1633711884,81,10,Detector Off  (Veh Det #10),,,
1633711885,90,4,Ped Detector On  (Ped Det #4),,,
1633711885,89,4,Ped Detector Off  (Ped Det #4),,,
1633711886,81,15,Detector Off  (Veh Det #15),,,
1633711886,3,4,Phase Min Complete  (Phase 4),,,
1633711887,90,4,Ped Detector On  (Ped Det #4),,,
1633711887,22,4,Ped Begin Clearance  (Ped 4),,,
1633711887,89,4,Ped Detector Off  (Ped Det #4),,,
1633711888,82,15,Detector On  (Veh Det #15),,,
1633711889,81,15,Detector Off  (Veh Det #15),,,
1633711891,82,14,Detector On  (Veh Det #14),,,
1633711891,81,13,Detector Off  (Veh Det #13),,,
1633711892,82,13,Detector On  (Veh Det #13),,,
1633711892,81,14,Detector Off  (Veh Det #14),,,
1633711893,82,15,Detector On  (Veh Det #15),,,
1633711894,82,14,Detector On  (Veh Det #14),,,
1633711894,81,15,Detector Off  (Veh Det #15),,,
1633711895,82,15,Detector On  (Veh Det #15),,,
1633711896,82,11,Detector On  (Veh Det #11),,,
1633711896,81,13,Detector Off  (Veh Det #13),,,
1633711896,81,15,Detector Off  (Veh Det #15),,,
1633711897,81,14,Detector Off  (Veh Det #14),,,
1633711897,81,11,Detector Off  (Veh Det #11),,,
1633711897,82,13,Detector On  (Veh Det #13),,,
1633711898,82,15,Detector On  (Veh Det #15),,,
1633711899,46,4,Phase Omit On  (Phase 4),,,
1633711899,82,14,Detector On  (Veh Det #14),,,
1633711899,81,15,Detector Off  (Veh Det #15),,,
1633711899,81,14,Detector Off  (Veh Det #14),,,
1633711905,82,14,Detector On  (Veh Det #14),,,
1633711905,81,13,Detector Off  (Veh Det #13),,,
1633711905,82,13,Detector On  (Veh Det #13),,,
1633711905,81,14,Detector Off  (Veh Det #14),,,
1633711906,81,13,Detector Off  (Veh Det #13),,,
1633711906,82,13,Detector On  (Veh Det #13),,,
1633711906,81,13,Detector Off  (Veh Det #13),,,
1633711908,23,4,Ped Begin Don’t Walk  (Ped 4),,,
1633711910,7,4,Phase Green Term  (Phase 4),,,
1633711910,8,4,Phase Begin Yellow Cl  (Phase 4),,,
1633711910,6,4,Phase Force Off  (Phase 4),,,
1633711910,2,4,Phase Check  (Phase 4),,,
1633711911,82,11,Detector On  (Veh Det #11),,,
1633711912,46,1,Phase Omit On  (Phase 1),,,
1633711913,81,4,Detector Off  (Veh Det #4),,,
1633711914,9,4,Phase End Yellow Cl  (Phase 4),,,
1633711914,10,4,Phase Begin Red Cl  (Phase 4),,,
1633711914,82,14,Detector On  (Veh Det #14),,,
1633711915,82,4,Detector On  (Veh Det #4),,,
1633711915,12,4,Phase Inactive  (Phase 4),,,
1633711915,11,4,Phase End Red Cl  (Phase 4),,,
1633711915,0,1,Phase On  (Phase 1),,,
1633711915,1,1,Phase Begin Green  (Phase 1),,,
1633711915,61,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633711915,31,1,Barrier Term  (Preceding Phase 1),,,
1633711915,81,14,Detector Off  (Veh Det #14),,,
1633711917,81,4,Detector Off  (Veh Det #4),,,
1633711921,3,1,Phase Min Complete  (Phase 1),,,
1633711921,82,16,Detector On  (Veh Det #16),,,
1633711922,81,16,Detector Off  (Veh Det #16),,,
1633711923,7,1,Phase Green Term  (Phase 1),,,
1633711923,8,1,Phase Begin Yellow Cl  (Phase 1),,,
1633711923,6,1,Phase Force Off  (Phase 1),,,
1633711923,2,1,Phase Check  (Phase 1),,,
1633711925,81,1,Detector Off  (Veh Det #1),,,
1633711925,44,1,Phase Call Dropped  (Phase 1),,,
1633711926,82,9,Detector On  (Veh Det #9),,,
1633711926,81,9,Detector Off  (Veh Det #9),,,
1633711927,9,1,Phase End Yellow Cl  (Phase 1),,,
1633711927,10,1,Phase Begin Red Cl  (Phase 1),,,
1633711928,82,1,Detector On  (Veh Det #1),,,
1633711928,2,1,Phase Check  (Phase 1),,,
1633711928,43,1,Phase Call Registered  (Phase 1),,,
1633711928,81,1,Detector Off  (Veh Det #1),,,
1633711928,44,1,Phase Call Dropped  (Phase 1),,,
1633711928,150,5,Coord Cycle State,,,
1633711928,12,1,Phase Inactive  (Phase 1),,,
1633711928,11,1,Phase End Red Cl  (Phase 1),,,
1633711928,0,2,Phase On  (Phase 2),,,
1633711928,1,2,Phase Begin Green  (Phase 2),,,
1633711928,21,2,Ped Begin Walk  (Ped 2),,,
1633711928,1102,2,Bike Call Off  (Phase 2),,,
1633711928,48,1,Ped Omit On  (Ped 1),,,
1633711928,82,9,Detector On  (Veh Det #9),,,
1633711928,150,1,Coord Cycle State,,,
1633711928,1103,2,Bike Call On  (Phase 2),,,
1633711929,81,9,Detector Off  (Veh Det #9),,,
1633711929,82,9,Detector On  (Veh Det #9),,,
1633711929,81,9,Detector Off  (Veh Det #9),,,
1633711930,82,15,Detector On  (Veh Det #15),,,
1633711932,82,4,Detector On  (Veh Det #4),,,
1633711932,81,15,Detector Off  (Veh Det #15),,,
1633711933,81,11,Detector Off  (Veh Det #11),,,
1633711936,3,2,Phase Min Complete  (Phase 2),,,
1633711937,82,11,Detector On  (Veh Det #11),,,
1633711942,81,11,Detector Off  (Veh Det #11),,,
1633711943,82,16,Detector On  (Veh Det #16),,,
1633711943,81,16,Detector Off  (Veh Det #16),,,
1633711943,82,1,Detector On  (Veh Det #1),,,
1633711943,2,1,Phase Check  (Phase 1),,,
1633711943,43,1,Phase Call Registered  (Phase 1),,,
1633711944,82,15,Detector On  (Veh Det #15),,,
1633711945,82,10,Detector On  (Veh Det #10),,,
1633711946,82,9,Detector On  (Veh Det #9),,,
1633711946,81,10,Detector Off  (Veh Det #10),,,
1633711946,81,9,Detector Off  (Veh Det #9),,,
1633711947,82,11,Detector On  (Veh Det #11),,,
1633711947,82,16,Detector On  (Veh Det #16),,,
1633711948,81,16,Detector Off  (Veh Det #16),,,
1633711948,82,9,Detector On  (Veh Det #9),,,
1633711949,81,11,Detector Off  (Veh Det #11),,,
1633711949,81,9,Detector Off  (Veh Det #9),,,
1633711950,22,2,Ped Begin Clearance  (Ped 2),,,
1633711950,42,2,Phase Hold Released  (Phase 2),,,
1633711950,46,2,Phase Omit On  (Phase 2),,,
1633711951,82,10,Detector On  (Veh Det #10),,,
1633711952,82,11,Detector On  (Veh Det #11),,,
1633711953,82,9,Detector On  (Veh Det #9),,,
1633711953,81,9,Detector Off  (Veh Det #9),,,
1633711953,81,10,Detector Off  (Veh Det #10),,,
1633711953,82,14,Detector On  (Veh Det #14),,,
1633711953,81,11,Detector Off  (Veh Det #11),,,
1633711954,81,14,Detector Off  (Veh Det #14),,,
1633711955,82,10,Detector On  (Veh Det #10),,,
1633711956,82,11,Detector On  (Veh Det #11),,,
1633711956,81,10,Detector Off  (Veh Det #10),,,
1633711957,82,10,Detector On  (Veh Det #10),,,
1633711957,81,10,Detector Off  (Veh Det #10),,,
1633711957,81,11,Detector Off  (Veh Det #11),,,
1633711957,82,12,Detector On  (Veh Det #12),,,
1633711958,81,12,Detector Off  (Veh Det #12),,,
1633711958,82,11,Detector On  (Veh Det #11),,,
1633711959,81,11,Detector Off  (Veh Det #11),,,
1633711961,82,11,Detector On  (Veh Det #11),,,
1633711961,81,2,Detector Off  (Veh Det #2),,,
1633711962,82,2,Detector On  (Veh Det #2),,,
1633711963,81,11,Detector Off  (Veh Det #11),,,
1633711963,82,12,Detector On  (Veh Det #12),,,
1633711963,81,12,Detector Off  (Veh Det #12),,,
1633711964,82,11,Detector On  (Veh Det #11),,,
1633711965,151,4,Coord Phase Yield Pt  (Phase 4),,,
1633711965,7,2,Phase Green Term  (Phase 2),,,
1633711965,8,2,Phase Begin Yellow Cl  (Phase 2),,,
1633711965,23,2,Ped Begin Don’t Walk  (Ped 2),,,
1633711965,47,2,Phase Omit Off  (Phase 2),,,
1633711965,47,4,Phase Omit Off  (Phase 4),,,
1633711965,49,4,Ped Omit Off  (Ped 4),,,
1633711965,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633711965,151,1,Coord Phase Yield Pt  (Phase 1),,,
1633711965,151,3,Coord Phase Yield Pt  (Phase 3),,,
1633711965,2,2,Phase Check  (Phase 2),,,
1633711965,47,1,Phase Omit Off  (Phase 1),,,
1633711965,49,1,Ped Omit Off  (Ped 1),,,
1633711965,81,11,Detector Off  (Veh Det #11),,,
1633711967,82,12,Detector On  (Veh Det #12),,,
1633711968,81,2,Detector Off  (Veh Det #2),,,
1633711968,81,12,Detector Off  (Veh Det #12),,,
1633711968,82,2,Detector On  (Veh Det #2),,,
1633711969,9,2,Phase End Yellow Cl  (Phase 2),,,
1633711969,10,2,Phase Begin Red Cl  (Phase 2),,,
1633711969,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633711970,81,2,Detector Off  (Veh Det #2),,,
1633711970,12,2,Phase Inactive  (Phase 2),,,
1633711970,11,2,Phase End Red Cl  (Phase 2),,,
1633711970,0,4,Phase On  (Phase 4),,,
1633711970,1,4,Phase Begin Green  (Phase 4),,,
1633711970,65,1,Overlap Off  (Overlap  (Overlap A),,,
1633711970,31,1,Barrier Term  (Preceding Phase 1),,,
1633711970,48,4,Ped Omit On  (Ped 4),,,
1633711970,41,2,Phase Hold Active  (Phase 2),,,
1633711971,82,11,Detector On  (Veh Det #11),,,
1633711972,82,2,Detector On  (Veh Det #2),,,
1633711972,82,12,Detector On  (Veh Det #12),,,
1633711972,81,11,Detector Off  (Veh Det #11),,,
1633711972,81,12,Detector Off  (Veh Det #12),,,
1633711974,82,9,Detector On  (Veh Det #9),,,
1633711974,82,12,Detector On  (Veh Det #12),,,
1633711975,81,9,Detector Off  (Veh Det #9),,,
1633711975,81,12,Detector Off  (Veh Det #12),,,
1633711975,82,12,Detector On  (Veh Det #12),,,
1633711976,81,12,Detector Off  (Veh Det #12),,,
1633711976,3,4,Phase Min Complete  (Phase 4),,,
1633711976,81,15,Detector Off  (Veh Det #15),,,
1633711976,82,12,Detector On  (Veh Det #12),,,
1633711977,81,12,Detector Off  (Veh Det #12),,,
1633711977,82,12,Detector On  (Veh Det #12),,,
1633711977,81,12,Detector Off  (Veh Det #12),,,
1633711978,82,15,Detector On  (Veh Det #15),,,
1633711978,81,4,Detector Off  (Veh Det #4),,,
1633711978,44,4,Phase Call Dropped  (Phase 4),,,
1633711978,82,4,Detector On  (Veh Det #4),,,
1633711978,43,4,Phase Call Registered  (Phase 4),,,
1633711978,82,11,Detector On  (Veh Det #11),,,
1633711979,81,15,Detector Off  (Veh Det #15),,,
1633711980,82,15,Detector On  (Veh Det #15),,,
1633711980,81,15,Detector Off  (Veh Det #15),,,
1633711980,82,15,Detector On  (Veh Det #15),,,
1633711981,81,15,Detector Off  (Veh Det #15),,,
1633711982,81,4,Detector Off  (Veh Det #4),,,
1633711982,44,4,Phase Call Dropped  (Phase 4),,,
1633711984,82,15,Detector On  (Veh Det #15),,,
1633711984,82,4,Detector On  (Veh Det #4),,,
1633711984,43,4,Phase Call Registered  (Phase 4),,,
1633711985,81,15,Detector Off  (Veh Det #15),,,
1633711986,81,4,Detector Off  (Veh Det #4),,,
1633711986,44,4,Phase Call Dropped  (Phase 4),,,
1633711989,7,4,Phase Green Term  (Phase 4),,,
